MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Location,WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow
6.9,16.3,0.0,4.8,8.5,35.0,17.0,19.0,77.0,59.0,1015.3,1013.1,8.0,8.0,10.3,15.3,Albury,WNW,WNW,WNW,No,No
10.3,16.6,0.0,4.8,8.5,54.0,13.0,19.0,82.0,63.0,1015.0,1011.0,8.0,7.0,12.9,15.9,Albury,WNW,NW,NW,No,Yes
12.4,16.4,1.8,4.8,8.5,52.0,22.0,24.0,82.0,54.0,1011.8,1013.4,8.0,8.0,13.0,14.5,Albury,W,W,WSW,Yes,No
3.0,15.6,0.0,4.8,8.5,20.0,6.0,9.0,83.0,61.0,1022.5,1019.3,4.0,5.0,7.0,14.7,Albury,W,E,E,No,No
2.6,19.7,0.0,4.8,8.5,13.0,0.0,4.0,82.0,34.0,1024.7,1021.2,5.0,5.0,8.8,18.7,Albury,E,N,ENE,No,No
3.7,19.1,0.0,4.8,8.5,19.0,0.0,11.0,87.0,51.0,1023.6,1019.9,5.0,5.0,7.4,18.9,Albury,SSE,N,SSE,No,No
5.1,18.6,0.0,4.8,8.5,13.0,2.0,9.0,75.0,57.0,1022.8,1020.5,7.0,7.0,12.4,18.0,Albury,E,SSE,ENE,No,No
4.4,19.8,0.0,4.8,8.5,20.0,0.0,7.0,81.0,48.0,1025.2,1022.3,5.0,5.0,9.4,19.1,Albury,SE,N,SE,No,No
4.7,19.8,0.0,4.8,8.5,24.0,4.0,19.0,75.0,43.0,1025.2,1021.4,5.0,5.0,10.1,19.6,Albury,SE,S,SE,No,No
6.2,22.9,0.0,4.8,8.5,30.0,6.0,9.0,71.0,37.0,1022.2,1019.4,5.0,5.0,11.9,21.7,Albury,E,NE,SE,No,No
6.7,21.1,0.0,4.8,8.5,20.0,0.0,11.0,69.0,43.0,1025.0,1022.1,5.0,5.0,12.5,20.8,Albury,SE,N,SE,No,No
9.3,20.3,0.0,4.8,8.5,31.0,9.0,22.0,77.0,50.0,1024.6,1019.7,2.0,8.0,11.6,19.5,Albury,NE,SE,NE,No,Yes
11.6,18.1,4.2,4.8,8.5,19.0,2.0,6.0,97.0,74.0,1021.4,1019.2,8.0,3.0,13.6,17.4,Albury,E,E,SSE,Yes,No
8.0,16.2,0.8,4.8,8.5,20.0,0.0,11.0,99.0,58.0,1021.7,1019.3,8.0,5.0,10.1,15.6,Albury,W,N,WSW,No,No
2.6,15.7,0.0,4.8,8.5,13.0,0.0,2.0,91.0,48.0,1023.4,1021.6,5.0,5.0,7.1,15.3,Albury,SSE,N,S,No,No
2.2,16.5,0.0,4.8,8.5,33.0,0.0,19.0,67.0,44.0,1025.6,1024.0,5.0,5.0,10.2,15.9,Albury,ESE,N,SE,No,No
2.2,16.8,0.0,4.8,8.5,26.0,0.0,15.0,65.0,44.0,1030.3,1028.5,5.0,5.0,9.6,16.7,Albury,SE,N,SE,No,No
1.7,17.1,0.0,4.8,8.5,44.0,0.0,9.0,73.0,46.0,1034.1,1029.9,5.0,5.0,8.0,16.8,Albury,NW,N,SE,No,Yes
8.0,14.3,1.2,4.8,8.5,13.0,0.0,0.0,88.0,75.0,1031.9,1029.2,8.0,8.0,9.2,14.0,Albury,SE,N,SE,Yes,Yes
8.4,13.4,1.4,4.8,8.5,13.0,0.0,7.0,78.0,75.0,1029.3,1026.2,8.0,8.0,10.6,13.4,Albury,SE,N,ESE,Yes,Yes
10.6,14.3,4.8,4.8,8.5,13.0,6.0,9.0,85.0,97.0,1023.5,1020.4,8.0,8.0,12.4,13.0,Albury,SE,ENE,SE,Yes,Yes
8.9,17.4,8.0,4.8,8.5,13.0,2.0,4.0,99.0,58.0,1021.0,1017.5,8.0,7.0,11.3,16.5,Albury,ENE,NW,E,Yes,No
2.8,16.1,0.0,4.8,8.5,20.0,4.0,11.0,86.0,57.0,1017.9,1015.1,5.0,5.0,7.6,15.6,Albury,W,NNE,W,No,No
1.7,10.5,0.2,4.8,8.5,11.0,4.0,0.0,99.0,91.0,1015.2,1011.1,8.0,8.0,4.7,10.2,Albury,ESE,E,SE,No,Yes
4.7,11.6,14.4,4.8,8.5,30.0,6.0,17.0,93.0,80.0,1007.5,1006.3,8.0,8.0,10.0,11.5,Albury,NNW,NNW,NNW,Yes,Yes
9.0,12.0,4.6,4.8,8.5,33.0,9.0,26.0,88.0,79.0,1009.6,1008.7,8.0,8.0,10.3,11.4,Albury,WNW,WNW,WNW,Yes,Yes
6.3,8.8,2.0,4.8,8.5,43.0,13.0,13.0,92.0,95.0,1011.1,1008.3,8.0,8.0,6.8,7.9,Albury,W,NNW,WNW,Yes,Yes
3.0,10.5,5.6,4.8,8.5,37.0,15.0,22.0,77.0,56.0,1017.6,1018.4,5.0,4.0,4.9,9.7,Albury,WNW,W,WSW,Yes,No
-2.0,9.6,0.0,4.8,8.5,13.0,0.0,6.0,84.0,72.0,1025.1,1023.0,5.0,1.0,2.2,8.8,Albury,SE,N,ESE,No,No
-1.3,8.2,0.0,4.8,8.5,15.0,6.0,6.0,99.0,72.0,1025.7,1022.2,8.0,7.0,1.9,7.9,Albury,ESE,E,SSE,No,No
1.8,12.4,0.0,4.8,8.5,28.0,4.0,15.0,86.0,60.0,1018.3,1013.0,5.0,4.0,5.9,12.1,Albury,ENE,E,NE,No,No
2.0,15.8,0.0,4.8,8.5,24.0,0.0,11.0,82.0,49.0,1011.8,1009.3,5.0,5.0,6.5,15.5,Albury,NNE,N,NE,No,No
0.5,14.9,0.4,4.8,8.5,13.0,2.0,0.0,99.0,63.0,1013.9,1012.8,5.0,5.0,5.4,13.9,Albury,ESE,NNE,SE,No,No
1.2,17.7,0.0,4.8,8.5,17.0,0.0,6.0,83.0,49.0,1022.3,1022.2,5.0,5.0,6.6,15.4,Albury,SE,N,ESE,No,No
0.6,15.9,0.0,4.8,8.5,13.0,0.0,2.0,94.0,52.0,1029.7,1027.7,5.0,5.0,5.6,14.9,Albury,WSW,N,W,No,No
0.5,14.7,0.0,4.8,8.5,11.0,6.0,0.0,99.0,63.0,1031.6,1028.6,8.0,5.0,4.7,14.5,Albury,N,N,SE,No,No
0.5,15.3,0.0,4.8,8.5,13.0,6.0,6.0,93.0,56.0,1030.8,1027.1,5.0,5.0,5.4,15.1,Albury,ESE,NE,SE,No,No
0.9,17.3,0.0,4.8,8.5,28.0,4.0,17.0,85.0,56.0,1025.7,1020.6,7.0,8.0,7.0,16.7,Albury,NNE,NE,NE,No,Yes
7.0,17.0,1.6,4.8,8.5,46.0,4.0,20.0,99.0,71.0,1021.9,1018.6,1.0,1.0,8.3,16.4,Albury,ENE,NW,ENE,Yes,Yes
5.0,14.9,5.6,4.8,8.5,19.0,4.0,6.0,99.0,78.0,1020.7,1018.6,1.0,8.0,9.1,13.6,Albury,SE,SE,ENE,Yes,No
3.9,15.5,0.0,4.8,8.5,35.0,11.0,7.0,99.0,70.0,1020.2,1016.4,8.0,6.0,8.3,15.2,Albury,W,ENE,SSE,No,Yes
7.7,14.1,6.0,4.8,8.5,41.0,7.0,9.0,81.0,65.0,1014.9,1012.7,8.0,5.0,9.6,13.7,Albury,ESE,ESE,SE,Yes,No
4.7,12.2,0.0,4.8,8.5,24.0,2.0,13.0,99.0,75.0,1015.5,1012.7,7.0,8.0,6.9,11.6,Albury,NNW,ESE,N,No,Yes
6.9,13.7,4.4,4.8,8.5,46.0,7.0,9.0,99.0,73.0,1011.6,1008.1,7.0,5.0,8.4,13.0,Albury,SE,ESE,ESE,Yes,No
8.4,11.9,0.0,4.8,8.5,22.0,7.0,6.0,79.0,81.0,1007.8,1005.5,8.0,8.0,10.3,11.3,Albury,SSE,SE,SE,No,Yes
9.3,12.3,5.4,4.8,8.5,22.0,9.0,11.0,98.0,76.0,1007.5,1006.6,7.0,8.0,9.8,12.3,Albury,W,WSW,NNW,Yes,Yes
8.2,15.7,3.6,4.8,8.5,26.0,9.0,15.0,91.0,69.0,1011.4,1009.4,8.0,8.0,10.1,15.6,Albury,NE,NE,NNE,Yes,Yes
9.1,16.1,2.0,4.8,8.5,72.0,11.0,19.0,78.0,73.0,1007.6,1001.0,8.0,8.0,13.5,15.3,Albury,NW,NE,NE,Yes,Yes
8.3,13.3,8.4,4.8,8.5,52.0,20.0,22.0,85.0,68.0,1006.5,1005.2,8.0,5.0,9.5,13.1,Albury,NW,N,NW,Yes,Yes
8.8,11.6,5.0,4.8,8.5,54.0,19.0,19.0,88.0,74.0,1009.4,1006.8,8.0,4.0,8.8,11.4,Albury,WNW,NW,WNW,Yes,Yes
7.6,12.0,7.8,4.8,8.5,61.0,17.0,22.0,82.0,62.0,1008.6,1009.6,8.0,1.0,7.8,11.7,Albury,W,W,WSW,Yes,No
5.7,13.2,0.0,4.8,8.5,39.0,15.0,24.0,91.0,76.0,1016.3,1014.9,8.0,8.0,7.9,12.6,Albury,WNW,WNW,WNW,No,No
3.4,12.4,0.0,4.8,8.5,31.0,9.0,15.0,80.0,56.0,1019.9,1019.0,5.0,5.0,7.0,12.0,Albury,W,W,W,No,No
0.0,12.1,0.0,4.8,8.5,19.0,7.0,7.0,99.0,65.0,1022.4,1020.4,8.0,5.0,2.3,11.4,Albury,ENE,NNE,WSW,No,No
-1.5,12.5,0.0,4.8,8.5,19.0,0.0,7.0,91.0,46.0,1026.0,1024.6,5.0,5.0,2.4,12.4,Albury,E,N,ENE,No,No
-1.7,13.8,0.0,4.8,8.5,17.0,0.0,7.0,84.0,54.0,1030.4,1028.1,5.0,5.0,3.3,12.4,Albury,E,N,ESE,No,No
-0.4,15.0,0.2,4.8,8.5,13.0,0.0,7.0,84.0,54.0,1032.0,1028.6,5.0,5.0,3.8,14.3,Albury,ESE,N,SE,No,No
0.1,13.5,0.0,4.8,8.5,13.0,0.0,9.0,93.0,62.0,1028.7,1023.8,5.0,5.0,4.8,13.4,Albury,E,N,SSE,No,No
4.8,13.3,0.6,4.8,8.5,24.0,0.0,13.0,96.0,63.0,1020.5,1015.6,7.0,1.0,8.1,13.2,Albury,NE,N,NE,No,No
8.1,16.5,0.6,4.8,8.5,33.0,7.0,19.0,77.0,53.0,1010.4,1007.7,2.0,6.0,11.6,15.4,Albury,NNW,SSE,NNW,No,No
5.9,13.1,1.0,4.8,8.5,41.0,13.0,11.0,82.0,73.0,1007.6,1005.5,8.0,8.0,9.0,12.3,Albury,WNW,N,NNW,No,Yes
6.9,11.0,6.8,4.8,8.5,30.0,9.0,9.0,94.0,75.0,1006.6,1005.8,8.0,8.0,7.5,10.1,Albury,W,N,SSW,Yes,Yes
2.9,12.6,1.8,4.8,8.5,22.0,4.0,0.0,99.0,57.0,1010.5,1009.9,8.0,5.0,5.9,12.5,Albury,WSW,ENE,SE,Yes,No
-0.6,13.4,0.0,4.8,8.5,24.0,0.0,9.0,95.0,57.0,1015.6,1014.5,5.0,5.0,3.8,12.8,Albury,WNW,N,WSW,No,No
-0.3,14.4,0.2,4.8,8.5,17.0,4.0,6.0,88.0,52.0,1022.4,1020.6,5.0,5.0,4.5,14.2,Albury,N,NNE,SW,No,No
-1.0,12.0,0.0,4.8,8.5,20.0,0.0,11.0,98.0,64.0,1023.0,1019.5,7.0,5.0,3.2,11.2,Albury,N,N,N,No,No
3.2,14.1,0.6,4.8,8.5,24.0,7.0,11.0,94.0,65.0,1021.6,1019.8,8.0,8.0,7.8,13.5,Albury,NNE,ESE,NE,No,No
3.6,16.5,0.2,4.8,8.5,39.0,0.0,19.0,95.0,53.0,1023.1,1018.4,8.0,5.0,7.1,16.3,Albury,NW,N,N,No,No
0.8,17.7,0.0,4.8,8.5,43.0,4.0,17.0,87.0,46.0,1019.7,1013.4,5.0,5.0,6.6,17.6,Albury,N,ENE,ENE,No,No
6.6,12.3,0.0,4.8,8.5,44.0,7.0,20.0,74.0,81.0,1009.5,1006.2,7.0,8.0,11.3,10.2,Albury,W,ENE,NNW,No,Yes
6.0,13.5,9.8,4.8,8.5,26.0,13.0,17.0,83.0,58.0,1015.1,1018.4,7.0,7.0,8.5,12.9,Albury,WNW,W,W,Yes,No
-0.1,12.9,0.0,4.8,8.5,22.0,0.0,15.0,87.0,58.0,1027.3,1025.4,5.0,2.0,3.7,11.6,Albury,NW,N,NNW,No,No
-0.3,12.2,0.0,4.8,8.5,20.0,0.0,9.0,95.0,61.0,1026.8,1022.7,5.0,5.0,2.5,10.8,Albury,NE,N,NE,No,No
2.1,9.8,0.0,4.8,8.5,13.0,0.0,2.0,85.0,74.0,1018.0,1013.7,5.0,5.0,4.4,9.6,Albury,SSE,N,E,No,No
1.3,8.8,0.0,4.8,8.5,20.0,6.0,9.0,99.0,91.0,1019.9,1019.9,8.0,8.0,4.2,7.3,Albury,N,ENE,NNW,No,Yes
4.2,12.7,3.8,4.8,8.5,31.0,11.0,11.0,89.0,71.0,1024.0,1023.1,8.0,8.0,8.8,12.0,Albury,WNW,NW,WNW,Yes,Yes
8.3,13.2,2.4,4.8,8.5,24.0,11.0,9.0,98.0,81.0,1026.0,1025.4,8.0,8.0,9.3,12.1,Albury,WNW,NW,WSW,Yes,No
3.3,12.1,0.2,4.8,8.5,22.0,0.0,9.0,99.0,76.0,1025.8,1022.7,7.0,7.0,6.5,12.0,Albury,NNW,N,WNW,No,Yes
6.5,14.5,5.2,4.8,8.5,35.0,19.0,22.0,81.0,61.0,1021.3,1021.5,5.0,8.0,11.6,12.7,Albury,W,W,WSW,Yes,No
7.4,13.9,0.2,4.8,8.5,30.0,0.0,15.0,99.0,70.0,1026.8,1025.3,7.0,3.0,8.9,13.3,Albury,W,N,WNW,No,No
7.5,14.1,0.8,4.8,8.5,30.0,2.0,17.0,94.0,65.0,1027.9,1024.8,1.0,6.0,10.5,13.3,Albury,NNW,SW,NNW,No,No
8.3,13.8,0.8,4.8,8.5,37.0,20.0,15.0,79.0,49.0,1023.1,1022.9,5.0,5.0,9.9,13.6,Albury,NNW,W,WNW,No,No
3.2,14.7,0.0,4.8,8.5,17.0,0.0,4.0,91.0,53.0,1021.7,1018.9,1.0,5.0,5.7,14.0,Albury,SSE,N,ENE,No,Yes
5.7,13.8,5.4,4.8,8.5,19.0,7.0,7.0,98.0,76.0,1022.2,1020.2,8.0,8.0,8.9,13.6,Albury,NNE,ENE,S,Yes,No
5.1,17.1,0.4,4.8,8.5,35.0,0.0,19.0,99.0,58.0,1021.9,1016.7,7.0,5.0,8.0,16.6,Albury,N,N,NE,No,No
8.0,13.9,0.8,4.8,8.5,57.0,35.0,33.0,79.0,47.0,1012.8,1015.6,8.0,8.0,9.8,13.7,Albury,WNW,WNW,WSW,No,Yes
-0.8,12.9,4.2,4.8,8.5,24.0,6.0,6.0,78.0,50.0,1026.4,1023.0,5.0,5.0,4.4,12.3,Albury,WNW,E,WSW,Yes,No
-1.0,12.2,0.0,4.8,8.5,15.0,2.0,7.0,91.0,48.0,1021.6,1018.5,5.0,5.0,2.0,12.1,Albury,ESE,S,E,No,No
1.9,14.8,0.2,4.8,8.5,20.0,4.0,11.0,72.0,60.0,1018.6,1014.7,5.0,5.0,5.9,12.6,Albury,SE,SSE,SE,No,No
5.9,17.7,0.4,4.8,8.5,43.0,19.0,22.0,62.0,59.0,1009.0,1008.6,1.0,1.0,14.8,15.6,Albury,NNE,E,NNW,No,Yes
6.9,14.3,4.8,4.8,8.5,24.0,6.0,13.0,99.0,74.0,1011.5,1010.0,8.0,8.0,9.1,13.0,Albury,W,SSE,NW,Yes,No
7.7,11.6,0.2,4.8,8.5,22.0,6.0,13.0,94.0,87.0,1015.7,1015.3,8.0,7.0,9.4,11.1,Albury,NW,NW,N,No,Yes
6.8,15.2,1.2,4.8,8.5,22.0,0.0,13.0,99.0,61.0,1021.1,1019.1,8.0,5.0,9.0,14.7,Albury,WSW,N,WNW,Yes,No
2.7,17.5,0.2,4.8,8.5,24.0,7.0,13.0,99.0,57.0,1021.2,1016.8,8.0,5.0,6.7,17.0,Albury,NNE,SE,NE,No,Yes
5.1,15.5,1.6,4.8,8.5,39.0,11.0,11.0,79.0,70.0,1012.2,1006.4,8.0,8.0,11.0,14.3,Albury,W,NE,ENE,Yes,Yes
4.2,13.6,3.2,4.8,8.5,37.0,20.0,19.0,73.0,57.0,1018.2,1019.7,1.0,5.0,9.8,12.8,Albury,WNW,W,WNW,Yes,No
0.6,15.6,0.0,4.8,8.5,15.0,0.0,6.0,85.0,58.0,1029.8,1027.2,5.0,2.0,6.0,14.4,Albury,WNW,N,S,No,No
1.6,16.4,0.0,4.8,8.5,17.0,7.0,7.0,99.0,61.0,1027.7,1022.5,8.0,1.0,5.5,15.2,Albury,E,NE,S,No,No
5.5,18.4,0.0,4.8,8.5,22.0,6.0,13.0,78.0,51.0,1019.7,1014.3,5.0,5.0,11.1,17.3,Albury,N,ESE,N,No,No
7.3,14.8,1.0,4.8,8.5,59.0,26.0,30.0,72.0,85.0,1004.0,1001.7,3.0,8.0,13.3,10.1,Albury,WNW,NNE,WSW,No,Yes
0.2,14.1,6.6,4.8,8.5,26.0,9.0,13.0,90.0,57.0,1012.0,1009.6,5.0,5.0,5.8,12.9,Albury,NE,SE,NNE,Yes,Yes
5.8,18.9,3.8,4.8,8.5,26.0,7.0,11.0,94.0,67.0,1011.5,1007.1,3.0,3.0,10.8,18.2,Albury,NNE,ENE,NNE,Yes,Yes
8.9,17.1,1.2,4.8,8.5,63.0,26.0,22.0,68.0,52.0,1004.1,1001.0,5.0,5.0,13.2,16.4,Albury,WNW,NNW,NW,Yes,Yes
7.1,12.8,2.0,4.8,8.5,39.0,15.0,20.0,75.0,53.0,1009.6,1008.2,3.0,5.0,7.7,11.7,Albury,W,W,NW,Yes,Yes
4.2,14.4,3.6,4.8,8.5,43.0,13.0,30.0,83.0,56.0,1016.1,1014.4,5.0,8.0,6.9,13.6,Albury,NW,NNW,NW,Yes,No
1.1,16.7,0.4,4.8,8.5,30.0,11.0,19.0,72.0,49.0,1018.5,1014.6,5.0,5.0,8.9,16.2,Albury,N,ENE,N,No,No
1.1,18.6,0.0,4.8,8.5,24.0,7.0,11.0,87.0,51.0,1016.9,1013.3,5.0,5.0,7.2,17.6,Albury,NNW,ESE,E,No,Yes
7.2,17.9,4.2,4.8,8.5,59.0,20.0,19.0,81.0,80.0,1002.6,996.9,1.0,8.0,13.0,17.5,Albury,W,NE,W,Yes,Yes
6.3,11.1,13.4,4.8,8.5,56.0,26.0,20.0,77.0,57.0,1014.2,1015.2,8.0,8.0,6.7,10.7,Albury,WNW,W,W,Yes,Yes
6.7,14.2,1.4,4.8,8.5,39.0,19.0,22.0,90.0,72.0,1018.9,1016.8,7.0,5.0,9.7,13.9,Albury,NW,NW,NW,Yes,Yes
5.1,14.2,3.0,4.8,8.5,24.0,7.0,15.0,96.0,58.0,1023.2,1021.7,8.0,1.0,9.7,12.5,Albury,WNW,WNW,W,Yes,No
1.0,16.8,0.0,4.8,8.5,24.0,9.0,9.0,82.0,45.0,1024.9,1020.2,5.0,5.0,7.0,16.0,Albury,ESE,ESE,E,No,No
6.1,20.7,0.0,4.8,8.5,43.0,4.0,24.0,80.0,54.0,1016.6,1010.8,5.0,5.0,10.2,20.3,Albury,NE,SE,NE,No,Yes
6.3,16.9,1.4,4.8,8.5,35.0,6.0,13.0,85.0,58.0,1014.4,1012.3,1.0,5.0,12.5,15.5,Albury,NW,ESE,WNW,Yes,No
2.1,15.0,0.0,4.8,8.5,30.0,4.0,11.0,81.0,54.0,1019.5,1017.9,5.0,6.0,8.6,14.9,Albury,WNW,ESE,NW,No,No
1.6,16.6,0.0,4.8,8.5,37.0,9.0,20.0,79.0,47.0,1018.4,1011.4,5.0,5.0,8.3,15.4,Albury,NE,SE,NE,No,No
8.3,17.6,0.0,4.8,8.5,41.0,9.0,30.0,73.0,53.0,1005.0,1002.7,5.0,5.0,13.9,16.5,Albury,W,ENE,W,No,No
5.7,16.5,0.0,4.8,8.5,46.0,7.0,30.0,90.0,59.0,1009.9,1009.0,5.0,4.0,9.4,15.3,Albury,W,W,WSW,No,No
7.5,14.3,0.0,4.8,8.5,35.0,17.0,22.0,82.0,67.0,1012.8,1011.3,8.0,8.0,9.5,13.4,Albury,W,W,WNW,No,No
12.0,18.8,0.0,4.8,8.5,31.0,7.0,19.0,83.0,46.0,1022.2,1018.2,5.0,5.0,8.7,18.1,Albury,N,SE,NNE,No,No
6.5,24.7,0.0,4.8,8.5,39.0,6.0,22.0,70.0,39.0,1020.0,1015.4,5.0,5.0,13.2,24.0,Albury,NE,SE,NE,No,No
13.2,25.1,0.0,4.8,8.5,35.0,9.0,11.0,44.0,25.0,1017.0,1012.2,5.0,5.0,17.3,23.1,Albury,NNE,E,WNW,No,No
4.3,17.8,0.0,4.8,8.5,24.0,2.0,6.0,60.0,29.0,1022.6,1019.9,5.0,5.0,10.9,17.1,Albury,SW,NE,NNW,No,No
1.6,17.2,0.0,4.8,8.5,20.0,6.0,7.0,68.0,44.0,1022.5,1019.1,5.0,5.0,8.1,16.7,Albury,S,ESE,S,No,No
2.8,21.1,0.0,4.8,8.5,17.0,7.0,9.0,74.0,39.0,1022.2,1016.8,5.0,5.0,11.2,20.7,Albury,E,E,ESE,No,No
6.3,19.0,0.0,4.8,8.5,24.0,6.0,2.0,76.0,73.0,1013.8,1011.9,5.0,7.0,12.9,14.0,Albury,WNW,E,NW,No,Yes
7.4,20.4,10.2,4.8,8.5,46.0,0.0,0.0,75.0,54.0,1021.2,1018.6,5.0,5.0,12.9,20.3,Albury,WNW,N,SE,Yes,No
5.4,20.6,0.0,4.8,8.5,22.0,6.0,11.0,98.0,46.0,1018.8,1015.0,8.0,8.0,10.2,19.2,Albury,NNW,NE,WNW,No,No
8.0,18.9,0.4,4.8,8.5,33.0,0.0,20.0,79.0,50.0,1014.6,1013.7,8.0,5.0,14.3,16.8,Albury,W,N,W,No,No
3.7,19.0,0.2,4.8,8.5,43.0,9.0,15.0,73.0,50.0,1014.5,1008.2,5.0,5.0,11.5,18.3,Albury,NE,ESE,ENE,No,Yes
11.5,20.2,8.4,4.8,8.5,50.0,17.0,13.0,77.0,55.0,1002.6,999.2,8.0,1.0,15.5,19.2,Albury,NNE,NNW,N,Yes,Yes
9.3,16.8,28.8,4.8,8.5,56.0,26.0,30.0,82.0,54.0,997.8,1003.8,5.0,8.0,13.1,15.9,Albury,W,W,WSW,Yes,Yes
8.2,18.2,1.4,4.8,8.5,41.0,9.0,24.0,72.0,55.0,1015.1,1011.8,5.0,4.0,12.6,17.2,Albury,NW,WNW,NW,Yes,No
5.3,20.6,0.0,4.8,8.5,44.0,22.0,13.0,60.0,57.0,1009.3,1002.9,2.0,7.0,15.2,17.3,Albury,NNW,NNE,N,No,Yes
6.8,12.2,6.0,4.8,8.5,56.0,37.0,24.0,79.0,72.0,1005.2,1003.9,7.0,6.0,7.9,11.1,Albury,WNW,WNW,W,Yes,Yes
4.5,12.9,1.6,4.8,8.5,61.0,35.0,37.0,78.0,72.0,1009.8,1008.4,5.0,8.0,6.7,10.7,Albury,W,WNW,W,Yes,No
5.5,17.9,0.0,4.8,8.5,43.0,17.0,24.0,79.0,56.0,1012.3,1009.9,5.0,1.0,9.2,16.8,Albury,W,W,W,No,No
1.7,17.0,0.0,4.8,8.5,19.0,6.0,11.0,73.0,49.0,1015.6,1013.4,5.0,5.0,9.4,16.2,Albury,NW,E,WNW,No,No
4.0,21.4,0.0,4.8,8.5,35.0,7.0,17.0,75.0,36.0,1018.0,1013.4,5.0,5.0,11.3,20.9,Albury,NNW,E,NNE,No,No
8.9,21.1,0.0,4.8,8.5,28.0,6.0,9.0,76.0,61.0,1012.4,1008.8,5.0,5.0,12.9,19.4,Albury,SSW,N,S,No,No
11.7,22.0,0.0,4.8,8.5,30.0,4.0,11.0,68.0,55.0,1009.6,1004.9,5.0,5.0,16.1,20.6,Albury,SE,S,SSW,No,Yes
8.5,13.5,3.2,4.8,8.5,31.0,17.0,11.0,87.0,75.0,1014.0,1015.1,7.0,7.0,9.6,13.0,Albury,SSE,ESE,ESE,Yes,Yes
9.6,16.2,1.8,4.8,8.5,20.0,0.0,9.0,85.0,75.0,1020.6,1019.4,5.0,1.0,12.6,14.8,Albury,NNE,N,SE,Yes,No
8.3,19.7,0.2,4.8,8.5,35.0,0.0,20.0,85.0,47.0,1020.7,1018.6,4.0,5.0,12.5,19.2,Albury,W,N,SW,No,No
5.2,16.2,0.0,4.8,8.5,37.0,6.0,15.0,85.0,77.0,1020.2,1018.3,2.0,2.0,8.8,10.0,Albury,SE,ENE,SSE,No,Yes
3.8,15.9,3.6,4.8,8.5,35.0,0.0,15.0,90.0,42.0,1018.7,1018.5,5.0,5.0,7.1,15.2,Albury,S,N,SSW,Yes,No
1.2,16.3,0.0,4.8,8.5,39.0,6.0,13.0,65.0,43.0,1024.0,1023.2,5.0,5.0,7.8,15.7,Albury,ESE,E,SE,No,No
3.2,18.2,0.0,4.8,8.5,33.0,11.0,9.0,63.0,39.0,1027.7,1025.7,5.0,5.0,11.8,17.8,Albury,SSE,ESE,S,No,No
4.6,19.0,0.0,4.8,8.5,22.0,17.0,9.0,55.0,36.0,1029.5,1025.7,5.0,5.0,11.2,17.3,Albury,SE,SE,S,No,No
6.4,18.7,0.0,4.8,8.5,48.0,7.0,17.0,68.0,50.0,1022.6,1016.9,5.0,5.0,11.3,18.2,Albury,W,SE,NNE,No,No
5.8,23.3,0.0,4.8,8.5,59.0,9.0,20.0,88.0,64.0,1007.9,999.4,5.0,1.0,11.0,19.0,Albury,W,SSE,NE,No,Yes
6.6,17.7,2.0,4.8,8.5,50.0,17.0,30.0,70.0,71.0,1001.9,997.6,7.0,6.0,10.8,14.8,Albury,N,N,NW,Yes,Yes
9.5,15.1,7.0,4.8,8.5,65.0,26.0,30.0,88.0,60.0,1000.5,1002.7,8.0,1.0,10.3,14.1,Albury,W,WNW,W,Yes,Yes
9.7,15.7,1.4,4.8,8.5,50.0,15.0,22.0,79.0,84.0,1008.5,1007.8,8.0,8.0,11.1,10.9,Albury,WNW,NW,WSW,Yes,Yes
4.1,16.6,6.8,4.8,8.5,39.0,15.0,19.0,77.0,56.0,1016.0,1016.2,5.0,4.0,8.8,14.9,Albury,W,W,WNW,Yes,No
4.6,19.2,0.0,4.8,8.5,28.0,6.0,13.0,83.0,46.0,1022.7,1021.6,5.0,1.0,10.9,18.8,Albury,WSW,SE,W,No,No
5.1,20.3,0.0,4.8,8.5,24.0,6.0,9.0,72.0,50.0,1026.9,1024.7,5.0,8.0,12.1,19.3,Albury,NW,SSW,ESE,No,No
5.1,22.7,0.0,4.8,8.5,19.0,4.0,6.0,78.0,38.0,1026.6,1023.7,5.0,5.0,12.2,22.0,Albury,NE,WSW,NW,No,No
6.9,26.6,0.0,4.8,8.5,30.0,7.0,17.0,71.0,31.0,1022.9,1018.4,5.0,5.0,13.4,25.8,Albury,NNW,SE,S,No,No
8.8,27.1,0.0,4.8,8.5,20.0,7.0,15.0,73.0,44.0,1018.9,1017.4,5.0,5.0,15.4,25.3,Albury,SSE,ESE,SSE,No,No
9.1,27.1,0.0,4.8,8.5,24.0,9.0,13.0,67.0,38.0,1020.8,1018.4,5.0,5.0,15.6,25.4,Albury,WSW,SE,SSE,No,No
8.1,23.9,0.0,4.8,8.5,35.0,2.0,13.0,70.0,26.0,1019.6,1017.6,5.0,5.0,14.8,23.2,Albury,WNW,ENE,SW,No,No
7.4,25.4,0.0,4.8,8.5,30.0,9.0,13.0,68.0,28.0,1019.5,1016.2,5.0,5.0,14.7,24.8,Albury,WSW,E,W,No,No
